,index,Mass,Center of Mass,RMS Radius,Potential Issue
279,4985,420000000000.0,"(4.6780742333333336, 50.072735866666662, 31.118484200000001)",0.158592918797,
280,5000,980000000000.0,"(4.3651919000000001, 0.80973625714285713, 75.670299257142858)",0.197268048923,
281,5173,168000000000.0,"(7.2869181666666654, 7.2204161666666673, 60.628463916666668)",0.181558122824,
282,5182,210000000000.0,"(8.4235703999999991, 69.496476266666676, 140.7604838)",0.176951100938,
283,5220,1372000000000.0,"(3.677739714285714, 1.0184445102040822, 76.475730918367319)",0.436013919755,
284,5285,462000000000.0,"(3.3817029999999995, 5.239835575757577, 40.226460575757578)",0.177472969523,
285,5301,182000000000.0,"(6.0922090769230772, 3.4104667692307689, 66.727725076923079)",0.144655080892,
286,5386,252000000000.0,"(7.1006671666666668, 67.868156444444438, 37.120320500000012)",0.124762821208,
287,5539,644000000000.0,"(4.5275461956521728, 10.766478913043477, 66.998921260869551)",0.22184336832,
288,5585,266000000000.0,"(13.747442526315794, 75.751158789473692, 36.937842105263158)",0.331746827006,
289,5737,812000000000.0,"(4.1170485172413791, 46.739786155172396, 25.887544620689656)",0.212388278829,
290,5812,336000000000.0,"(7.7859172916666646, 76.197964666666678, 3.5969366250000001)",0.160059209408,
291,5881,322000000000.0,"(138.78114386956523, 76.216697260869566, 61.578139565217377)",0.135036222279,
292,5922,280000000000.0,"(139.56230090000003, 74.059703100000007, 61.997842150000011)",0.100517527693,
293,5944,602000000000.0,"(7.6479565116279078, 23.612366139534892, 8.380401093023254)",0.191447253066,
294,6035,154000000000.0,"(1.2444852727272726, 129.51559854545454, 16.575439363636363)",0.156943601258,
295,6044,294000000000.0,"(2.3680988571428574, 129.54925095238096, 13.463313904761906)",0.256510358146,
296,6055,322000000000.0,"(3.2607963478260871, 43.652856347826088, 17.725851217391309)",0.195509053493,
297,6089,196000000000.0,"(10.911462571428569, 74.108413142857131, 44.867610214285712)",0.310380171,
298,6091,1442000000000.0,"(9.3029127864077665, 34.851320941747581, 27.727316300970863)",0.259797060148,
299,6202,1302000000000.0,"(9.28787037634409, 33.079673247311845, 63.745168817204338)",0.200035531526,
300,6283,462000000000.0,"(10.155576969696972, 62.635417545454551, 50.774684757575756)",0.156825136027,
301,6373,434000000000.0,"(2.7091891935483865, 0.56245119354838702, 25.846288806451614)",0.189366950421,
302,6495,154000000000.0,"(13.556983000000001, 77.743877727272732, 36.839512636363644)",0.30238337205,
303,6562,252000000000.0,"(6.1657952777777787, 57.965106722222231, 25.933896444444443)",0.190643929334,
304,6580,448000000000.0,"(12.781734593749999, 73.516388375000005, 20.368462093750001)",0.161029892411,
305,6716,182000000000.0,"(7.6227561538461535, 25.290960769230768, 17.887441846153848)",0.203170717021,
306,6769,238000000000.0,"(5.7745040588235304, 33.02486323529412, 35.29631688235294)",0.138455166286,
307,6777,168000000000.0,"(2.2896584166666667, 128.64284783333335, 13.395118166666665)",0.0615263828182,
308,6845,5208000000000.0,"(9.7122107553763453, 38.758638287634355, 64.505759553763411)",0.400685973705,
309,6906,364000000000.0,"(12.284781038461539, 76.332581153846149, 40.976326653846158)",0.435098784528,
310,7062,168000000000.0,"(7.7322451666666678, 22.288306333333335, 15.120388)",0.130966378381,
311,7109,392000000000.0,"(8.9063063214285716, 0.14443885714285715, 50.149001964285716)",0.175717207407,yes
312,7110,462000000000.0,"(3.5022592727272732, 43.030465787878789, 17.23739715151515)",0.20108415821,
313,7123,43666000000000.0,"(12.288924160628378, 60.611983513305603, 53.133020001603036)",0.868654664049,
314,7169,602000000000.0,"(0.52776658139534904, 136.91555079069767, 24.147147813953495)",0.149280114514,
315,7204,546000000000.0,"(15.90276812820513, 78.73434046153848, 37.091804256410256)",0.399456504262,
316,7240,168000000000.0,"(5.7006997499999992, 53.273862000000001, 17.745172833333331)",0.0937566291318,
317,7245,2464000000000.0,"(13.949413494318186, 7.4899842329545407, 57.574347198863627)",0.369555187289,
318,7320,686000000000.0,"(7.2007063265306135, 55.329881081632657, 6.765700591836735)",0.28535209363,
319,7368,252000000000.0,"(7.6651640000000008, 6.6110227777777775, 63.225216388888889)",0.142266456937,
320,7411,154000000000.0,"(0.92891900000000016, 74.814157000000009, 59.025227545454548)",0.11887316033,
321,7415,336000000000.0,"(3.359874249999999, 139.69769166666666, 73.412959916666665)",0.239588005226,
322,7445,18214000000000.0,"(13.116476220599543, 6.8473092459646399, 46.166386229823196)",1.08015507238,
323,7553,11298000000000.0,"(8.5678212403965386, 138.96168736679064, 25.382241899628276)",0.464876933189,
324,7572,588000000000.0,"(4.005832976190475, 140.23248983333335, 25.637402214285718)",0.208308189046,
325,7636,196000000000.0,"(4.4528791428571433, 139.28853057142857, 24.83795107142857)",0.192424671772,
326,7808,336000000000.0,"(7.8683540833333323, 74.048263875000004, 48.925518458333336)",0.143336325249,
327,7973,252000000000.0,"(8.3261454444444425, 40.784491000000003, 57.962443722222218)",0.137846166387,
328,8048,210000000000.0,"(15.713836533333334, 78.174144933333338, 38.129765133333329)",0.249685338519,
329,8055,1218000000000.0,"(7.1229711494252861, 54.818572770114905, 22.673014459770116)",0.234824515321,
330,8150,420000000000.0,"(2.0805052000000002, 128.90204879999999, 11.592674833333332)",0.198181044501,
331,8232,238000000000.0,"(13.86610694117647, 73.220015882352939, 22.551377588235294)",0.154759181513,
332,8493,420000000000.0,"(5.4575454666666667, 44.761965166666663, 7.6588721)",0.346223775477,
333,8547,686000000000.0,"(14.065280469387753, 4.5374750204081646, 56.41947693877551)",0.154587892938,
334,8565,896000000000.0,"(8.9955105000000017, 61.600295843750004, 49.543776546874987)",0.138300427851,
335,8738,476000000000.0,"(7.721403911764706, 37.130431323529407, 10.827770117647059)",0.210237352832,
336,8799,182000000000.0,"(7.6240027692307697, 10.184395384615383, 65.210762000000003)",0.146760890443,
337,8868,420000000000.0,"(9.9949575333333325, 41.928014733333342, 66.337166233333335)",0.179307750089,
338,8972,182000000000.0,"(6.5192640000000006, 53.362888076923078, 17.847782692307693)",0.122669158153,
339,9025,1246000000000.0,"(7.1784141685393275, 20.188528415730335, 31.315173752808981)",0.20471032612,
340,9145,224000000000.0,"(13.336236249999999, 7.3781618125000001, 56.068010124999994)",0.113033292504,
341,9265,168000000000.0,"(13.625176250000003, 2.4634315833333336, 53.516837750000001)",0.159465364481,
342,9279,182000000000.0,"(8.8970873846153857, 43.426753384615374, 65.925714999999997)",0.155263236427,
343,9292,4592000000000.0,"(13.379329289634146, 1.3219753841463417, 49.982894289634174)",0.448562685219,
344,9294,630000000000.0,"(10.3611276, 32.627033422222219, 14.172000599999997)",0.142097395751,
345,9322,504000000000.0,"(6.1646813333333332, 53.489943138888883, 31.919152000000004)",0.16473714956,
346,9329,9282000000000.0,"(10.336884669683263, 34.793511170437426, 28.827781960784325)",0.47327390118,
347,9363,350000000000.0,"(13.069462560000002, 72.845894480000013, 22.262106280000001)",0.190766578324,
348,9402,182000000000.0,"(11.092782461538462, 7.5871221538461526, 51.364914846153845)",0.162157282109,
349,9533,182000000000.0,"(5.8553728461538466, 134.11672515384615, 15.928551230769228)",0.140759195702,
350,9544,322000000000.0,"(5.9850784347826087, 47.647261565217384, 65.049432608695653)",0.108845371226,
351,9552,224000000000.0,"(16.287152625000001, 78.327287750000025, 37.428461312499998)",0.307299089662,
352,9605,336000000000.0,"(11.779091916666671, 72.996718166666682, 15.52409875)",0.115536162975,
353,9633,406000000000.0,"(6.0586340000000005, 32.909311655172417, 16.691569448275864)",0.145631870225,
354,9729,364000000000.0,"(8.6292516923076938, 72.456680961538453, 3.0989918461538459)",0.125130182893,
355,9921,168000000000.0,"(5.7768497499999993, 7.5436542499999995, 34.12029991666666)",0.214287206445,
356,9997,168000000000.0,"(12.412871916666667, 7.5293419166666675, 45.544176666666665)",0.265742358932,
357,10030,210000000000.0,"(9.6918611333333331, 6.1495164666666673, 43.712685666666658)",0.116596519693,
358,10044,840000000000.0,"(10.982775333333333, 61.43831916666668, 55.217087033333328)",0.196689709247,
359,10150,238000000000.0,"(15.894390588235296, 78.043567882352932, 36.612415470588246)",0.253106206387,
360,10167,882000000000.0,"(9.4770807301587325, 41.107888809523807, 65.693194063492072)",0.24110136154,
361,10406,378000000000.0,"(7.349845814814814, 57.777459925925939, 23.635426074074076)",0.171107296256,
362,10450,266000000000.0,"(7.1917737368421051, 7.1529988947368413, 40.752780894736851)",0.146038777751,
363,10545,182000000000.0,"(8.0487207692307692, 24.354007692307693, 5.9433781538461536)",0.195020295334,
364,10553,168000000000.0,"(13.908122666666666, 73.503812833333328, 28.045381749999994)",0.135426006209,
365,10628,238000000000.0,"(6.7897201764705883, 8.6974610588235279, 69.891390294117656)",0.138669226934,
366,10652,462000000000.0,"(8.8331017272727248, 58.301413787878779, 52.946619545454546)",0.142626314636,
367,10655,168000000000.0,"(6.8192010833333327, 21.578249666666665, 40.265524250000006)",0.103691345245,
368,10683,2072000000000.0,"(11.500033020270275, 65.571116114864864, 53.287626891891875)",0.28048589565,
369,10728,518000000000.0,"(5.4311958648648648, 49.620240135135141, 7.830424405405406)",0.190552908386,
370,10819,308000000000.0,"(8.3778281363636378, 56.328729590909091, 11.103590727272728)",0.137108912971,
371,10845,294000000000.0,"(6.8714123333333346, 34.281572952380941, 36.552365952380953)",0.126824156117,
372,10863,168000000000.0,"(3.9548566666666676, 6.751343583333334, 24.853294333333327)",0.110877869377,
373,10936,182000000000.0,"(4.5256796923076914, 49.784613615384622, 11.624917076923079)",0.100812573087,
374,10963,434000000000.0,"(7.1927392903225806, 26.721305774193549, 66.20399654838711)",0.189583374772,
375,10974,196000000000.0,"(7.8555931428571437, 27.390585571428574, 17.488248571428574)",0.201965652176,
376,11105,182000000000.0,"(8.8987593076923055, 68.514518538461544, 38.314899076923083)",0.20053718706,
377,11167,182000000000.0,"(6.6867585384615387, 34.488229692307698, 34.250100923076921)",0.105843917347,
378,11230,308000000000.0,"(9.0309195454545446, 58.08998822727272, 55.445037181818179)",0.123069225658,
379,11234,518000000000.0,"(0.07588616216216218, 67.637623189189199, 71.487391324324335)",0.159115507205,yes
380,11372,266000000000.0,"(10.82329889473684, 74.978856947368428, 42.77164736842105)",0.17035403266,
381,11547,364000000000.0,"(12.359578000000001, 68.653032461538473, 50.061773384615385)",0.209197344858,
382,11548,154000000000.0,"(11.322106818181819, 34.892972363636368, 29.059163636363635)",0.22709768696,
383,11591,238000000000.0,"(7.6623456470588227, 28.575267470588226, 65.995377882352955)",0.210431180728,
384,11647,182000000000.0,"(4.021654307692307, 46.274115076923081, 15.782057153846155)",0.0710707314265,
385,11712,1764000000000.0,"(13.001656658730166, 15.710011642857145, 42.995590579365086)",0.351543248427,
386,11759,770000000000.0,"(15.788498654545453, 77.595364090909101, 37.686513072727273)",0.392726501948,
387,11761,350000000000.0,"(9.5336046799999998, 59.073273039999997, 3.6909544800000003)",0.185083204401,
388,11832,756000000000.0,"(8.8417635370370373, 69.801488259259273, 37.433895037037047)",0.184025702057,
389,12055,1582000000000.0,"(9.6504994424778694, 73.348104389380538, 53.266740707964608)",0.287822422022,
390,12082,266000000000.0,"(3.9230409473684205, 130.67879936842104, 17.603206315789471)",0.153059418225,
391,12102,182000000000.0,"(10.449849923076924, 70.861499999999992, 53.139007692307686)",0.0831604622548,
392,12114,1820000000000.0,"(11.125453069230771, 59.434512138461514, 15.104447723076927)",0.234655826581,
393,12129,238000000000.0,"(11.678348176470585, 75.646206117647054, 41.190555058823527)",0.245852676657,
394,12144,504000000000.0,"(10.172790444444441, 28.705275555555559, 60.695037111111105)",0.151940279247,
395,12148,518000000000.0,"(12.05281218918919, 62.056588351351351, 54.026654108108119)",0.394571694894,
396,12209,196000000000.0,"(6.6932474285714294, 138.1161825714286, 16.510616142857142)",0.110949342649,
397,12261,224000000000.0,"(9.0430071875000007, 40.583105875000008, 8.3981638125)",0.131662361867,
398,12304,518000000000.0,"(10.23511818918919, 35.798607810810815, 28.547945243243248)",0.266362718997,
399,12350,154000000000.0,"(11.685248363636363, 70.968219454545448, 50.221028000000004)",0.16440068365,
400,12437,546000000000.0,"(12.927819512820514, 16.115945076923083, 40.580115000000006)",0.152264331969,
401,12457,224000000000.0,"(8.7361971875000002, 63.460328750000002, 46.511661499999988)",0.192294802507,
402,12521,266000000000.0,"(5.5280465789473698, 129.19236599999999, 13.788714894736843)",0.143177070999,
403,12736,266000000000.0,"(10.593456526315789, 74.27660242105263, 44.393203210526323)",0.157696025883,
404,12744,378000000000.0,"(6.9290637777777775, 64.634383888888905, 62.837370666666665)",0.15031822833,
405,12769,196000000000.0,"(9.3032402857142849, 73.364096500000002, 49.955061428571426)",0.0961967832414,
406,12825,350000000000.0,"(10.261281039999998, 3.6373175199999999, 66.997905360000019)",0.181340563834,
407,13013,1386000000000.0,"(11.582471131313133, 35.436966797979785, 59.812092676767669)",0.239193509068,
408,13176,252000000000.0,"(7.5956410555555562, 6.9307552777777781, 71.750327611111118)",0.190231928514,
409,13206,154000000000.0,"(7.8247870909090915, 139.61691690909092, 25.24353390909091)",0.18256019279,
410,13259,602000000000.0,"(13.785374976744189, 1.3393798372093026, 59.603457139534889)",0.225946801011,
411,13285,280000000000.0,"(9.9043011000000014, 40.122517050000006, 65.848772400000001)",0.131524987751,
412,13291,546000000000.0,"(6.2607506923076945, 49.238009589743577, 13.528266487179485)",0.207800858767,
413,13425,266000000000.0,"(9.7631276842105255, 41.525656315789469, 38.545733421052631)",0.176321768602,
414,13524,336000000000.0,"(9.711454625, 31.752333208333337, 14.846606208333334)",0.122600301988,
415,13540,196000000000.0,"(9.6406299999999998, 27.399058357142856, 34.238517071428568)",0.125529226433,
416,13547,406000000000.0,"(8.7152558620689664, 75.332446931034468, 53.911371551724137)",0.262900854856,
417,13659,308000000000.0,"(4.9138635454545474, 47.378221409090905, 15.271462227272725)",0.126872877591,
418,13689,154000000000.0,"(6.4515616363636363, 58.31701799999999, 60.885884000000004)",0.118311173559,
419,13693,448000000000.0,"(10.96644440625, 50.042810125000003, 46.546264968749988)",0.175006159543,
420,13708,658000000000.0,"(6.1979211914893595, 2.3122775957446811, 75.741585106382971)",0.175537971324,
421,13726,15288000000000.0,"(16.770692365384626, 7.1083476236263747, 57.543671712454234)",0.529023131946,
422,13730,364000000000.0,"(10.265782538461536, 32.200439576923081, 61.021129499999994)",0.127868069023,
423,13877,658000000000.0,"(10.984604127659571, 72.534178957446827, 47.176995893617033)",0.232026519466,
424,13921,448000000000.0,"(10.792105249999999, 71.19642568750001, 47.596940437499995)",0.254317262187,
425,13928,812000000000.0,"(13.937164482758623, 27.694824999999998, 54.21723789655173)",0.221746040873,
426,13965,1904000000000.0,"(9.5102430955882404, 5.0798584117647092, 73.715134919117702)",0.273299421333,
427,14043,1862000000000.0,"(13.742708541353386, 15.218256368421047, 38.914936278195498)",0.2397020118,
428,14117,392000000000.0,"(7.0314008928571416, 33.760156964285713, 24.236631607142868)",0.205580632081,
429,14157,336000000000.0,"(4.4017418749999999, 45.613725791666667, 6.9676750416666655)",0.220086385561,
430,14186,406000000000.0,"(8.1676694137931047, 18.824057724137933, 20.960213172413788)",0.176175174819,
431,14314,266000000000.0,"(8.862334105263157, 55.580501684210525, 17.855258947368419)",0.132079889446,
432,14429,658000000000.0,"(12.560076574468084, 27.824337276595742, 33.789467297872349)",0.222295757212,
433,14440,1246000000000.0,"(10.432069786516855, 10.502836303370783, 33.568361123595487)",0.216713753281,
434,14471,308000000000.0,"(8.9358797272727273, 27.700657499999998, 35.194801318181817)",0.190361243209,
435,14515,770000000000.0,"(11.016382400000003, 61.337502218181818, 1.0707278181818181)",0.265509228653,
436,14539,154000000000.0,"(7.3424681818181803, 3.7869006363636371, 28.326232636363635)",0.125927046206,
437,14613,2786000000000.0,"(13.073899814070355, 69.440723994974832, 18.517874175879399)",0.318718471427,
438,14695,196000000000.0,"(6.9978996428571412, 29.954031928571425, 16.923074857142858)",0.215828381152,
439,14758,854000000000.0,"(3.7676948524590155, 60.002147983606577, 71.138079114754078)",0.214627095728,
