,x,y,z,flag
775,138.57,44.86,7.31,723.0
776,30.63,0.68,124.21,724.0
777,13.16,105.2,73.79,725.0
778,127.61,123.01,25.65,408.0
779,58.65,109.6,127.28,726.0
780,51.35,14.23,125.9,727.0
781,20.29,19.99,28.49,728.0
782,100.92,77.93,108.0,729.0
783,130.67,60.13,61.02,91.0
784,69.65,56.54,52.39,162.0
785,59.45,139.1,4.78,730.0
786,60.02,74.83,7.67,731.0
787,110.38,7.58,21.21,732.0
788,59.54,67.38,30.81,733.0
789,9.23,48.24,106.66,734.0
790,22.65,123.02,16.98,735.0
791,58.9,123.28,124.78,252.0
792,127.05,101.91,123.46,736.0
793,111.1,114.87,131.12,737.0
794,65.41,75.73,106.36,738.0
795,14.47,66.18,86.24,739.0
796,40.87,73.76,25.44,740.0
797,5.49,23.34,92.27,741.0
798,70.4,87.47,92.24,742.0
799,37.57,23.78,73.79,743.0
800,141.05,72.34,48.61,744.0
801,18.49,119.73,48.57,745.0
802,13.57,58.87,52.99,746.0
803,51.29,56.64,73.42,747.0
804,4.49,26.48,62.18,748.0
805,104.89,65.71,70.91,749.0
806,79.78,49.74,13.55,750.0
807,124.86,84.74,108.64,751.0
808,41.7,119.08,61.16,752.0
809,6.98,27.84,100.76,753.0
810,52.73,127.93,102.36,754.0
811,57.93,50.05,105.43,755.0
812,96.2,58.28,76.96,756.0
813,95.34,108.15,22.18,757.0
814,119.73,15.47,23.64,758.0
815,75.12,66.75,51.5,759.0
816,68.6,2.25,27.67,760.0
817,115.8,141.02,55.03,761.0
818,50.0,87.75,74.77,762.0
819,114.87,111.34,6.09,763.0
820,91.05,98.85,124.63,764.0
821,43.0,78.37,104.11,765.0
822,93.53,59.56,138.74,766.0
823,66.29,37.27,123.55,767.0
824,46.19,41.26,24.98,768.0
825,136.75,81.85,108.14,769.0
826,59.17,137.04,36.92,770.0
827,79.53,129.07,78.46,771.0
828,54.99,19.16,35.47,772.0
829,116.93,133.08,55.19,773.0
830,34.08,75.89,2.28,774.0
831,121.85,105.45,24.7,775.0
832,23.95,54.1,113.36,776.0
833,9.05,47.73,103.16,777.0
834,70.64,117.12,25.35,778.0
835,62.52,11.95,129.5,779.0
836,65.02,123.29,29.11,780.0
837,7.56,91.09,127.34,781.0
838,76.6,72.6,39.47,782.0
839,26.82,91.59,5.16,783.0
840,93.43,35.89,33.97,784.0
841,72.36,68.88,10.35,341.0
842,49.09,106.51,0.85,785.0
843,49.5,131.71,61.17,786.0
844,73.3,65.14,47.34,787.0
845,70.61,108.17,104.79,788.0
846,128.22,18.85,104.19,789.0
847,70.99,82.86,10.7,790.0
848,30.86,70.7,79.71,791.0
849,25.97,84.71,10.97,792.0
850,125.39,64.02,54.72,793.0
851,55.45,18.07,95.06,794.0
852,90.27,41.34,100.48,795.0
853,0.64,88.76,54.17,796.0
854,14.07,79.6,49.48,12.0
855,95.37,127.77,111.81,797.0
856,87.25,71.96,102.62,798.0
857,29.34,13.43,80.78,799.0
858,51.38,124.26,3.11,800.0
859,140.37,20.26,31.64,801.0
860,27.42,87.03,6.02,802.0
861,14.89,51.36,115.12,803.0
862,122.51,84.16,92.56,804.0
863,61.13,104.24,15.13,805.0
864,138.74,61.59,86.76,806.0
865,55.8,91.11,55.01,807.0
866,41.38,108.02,21.87,808.0
867,95.52,34.94,105.91,809.0
868,76.12,54.11,108.94,810.0
869,84.81,64.26,26.79,811.0
870,80.7,140.32,67.56,812.0
871,7.13,117.27,95.04,813.0
872,112.71,62.33,77.58,814.0
873,45.26,111.58,60.05,815.0
874,108.29,8.03,48.74,816.0
875,19.1,53.7,102.1,817.0
876,110.21,121.87,109.76,818.0
877,57.73,81.4,64.45,819.0
878,57.77,131.28,128.48,820.0
879,26.64,122.96,134.02,821.0
880,74.23,113.52,104.63,822.0
881,7.54,79.9,39.78,823.0
882,38.64,36.34,31.48,514.0
883,72.6,130.5,56.51,824.0
884,58.12,49.55,16.36,825.0
885,55.22,115.16,13.89,227.0
886,49.07,84.57,119.6,826.0
887,4.14,53.68,86.65,827.0
888,58.38,42.59,88.8,828.0
889,102.21,41.68,31.87,54.0
890,64.01,96.78,18.75,829.0
891,119.04,83.93,85.73,830.0
892,74.49,99.67,69.04,298.0
893,46.87,64.47,81.52,831.0
894,117.53,123.07,82.77,832.0
895,19.9,79.19,8.57,833.0
896,106.19,15.24,136.07,834.0
897,32.12,51.32,58.58,835.0
898,25.49,42.93,12.96,836.0
899,73.97,71.21,140.16,837.0
900,71.43,72.14,9.66,629.0
901,47.62,3.74,33.78,838.0
902,2.32,82.0,66.71,839.0
903,101.32,22.55,21.84,840.0
904,40.95,75.65,101.31,841.0
905,140.43,78.02,132.94,842.0
906,45.91,79.99,113.69,843.0
907,116.69,44.71,25.64,844.0
908,97.37,21.3,55.93,845.0
909,27.48,2.11,77.66,846.0
910,98.09,114.37,23.56,847.0
911,110.41,81.44,22.12,848.0
912,85.38,133.39,70.75,260.0
913,79.19,15.88,137.37,849.0
914,110.46,140.28,35.35,850.0
915,124.74,71.84,28.91,851.0
916,68.54,133.57,34.73,441.0
917,47.53,113.52,101.42,852.0
918,97.92,22.6,6.26,303.0
919,0.26,79.85,7.41,853.0
920,88.52,104.41,70.31,854.0
921,28.75,98.72,32.7,855.0
922,122.65,9.09,73.29,856.0
923,96.49,114.38,52.1,857.0
924,107.43,78.59,82.73,525.0
925,64.45,120.18,108.87,858.0
926,85.84,3.21,30.85,859.0
927,6.69,31.17,17.15,860.0
928,22.28,73.09,91.0,861.0
929,135.11,78.99,96.96,862.0
930,71.16,42.47,118.03,863.0
931,54.24,14.1,109.98,864.0
932,42.55,114.32,75.45,865.0
933,66.72,40.12,120.65,866.0
934,39.65,141.19,76.85,867.0
935,113.06,129.38,3.99,868.0
936,120.74,127.74,21.62,869.0
937,40.3,59.58,41.39,870.0
938,30.61,22.15,74.89,871.0
939,126.59,126.72,36.49,872.0
940,4.08,65.78,81.9,873.0
941,70.37,54.84,11.48,874.0
942,95.64,114.71,76.97,875.0
943,19.25,78.05,22.99,876.0
944,67.16,72.08,56.18,877.0
945,4.74,54.42,34.47,878.0
946,67.04,59.01,0.04,879.0
947,9.03,23.77,12.83,880.0
948,69.52,46.76,55.51,881.0
949,67.39,129.72,112.83,882.0
950,78.61,124.47,106.74,883.0
951,110.75,39.69,101.81,884.0
952,107.43,67.63,47.1,885.0
953,43.01,82.46,66.86,886.0
954,107.43,24.14,106.85,887.0
955,67.46,35.33,70.95,888.0
956,4.73,76.27,54.72,889.0
957,57.35,124.9,19.8,890.0
958,84.27,41.13,98.65,891.0
959,135.46,99.06,80.78,892.0
960,22.1,58.74,122.48,893.0
961,102.08,49.79,96.88,894.0
962,52.74,81.77,139.19,895.0
963,52.03,76.41,19.21,292.0
964,111.75,131.45,70.51,896.0
965,78.67,63.19,50.09,897.0
966,125.83,112.55,140.56,898.0
967,60.55,120.84,122.19,899.0
968,35.95,73.11,87.92,900.0
969,6.6,57.63,52.56,901.0
970,109.01,124.37,126.69,902.0
971,25.87,26.72,15.81,903.0
972,24.67,80.41,52.35,904.0
973,114.54,62.59,76.78,905.0
974,71.47,59.46,66.96,906.0
975,12.8,73.43,21.17,907.0
976,64.68,42.83,4.3,908.0
977,92.42,67.23,103.38,909.0
978,20.67,77.67,50.01,910.0
979,84.22,3.07,96.2,911.0
980,43.95,65.41,104.75,912.0
981,84.08,117.35,84.48,913.0
982,65.98,7.19,122.79,914.0
983,78.03,1.92,93.56,915.0
984,61.39,141.1,1.63,916.0
985,95.61,118.37,94.73,234.0
986,138.75,101.91,8.14,333.0
987,57.37,53.46,123.41,917.0
988,109.43,86.95,48.03,918.0
989,80.36,54.14,43.23,919.0
990,124.2,133.13,23.68,250.0
991,6.43,109.77,67.59,920.0
992,91.28,55.76,67.63,921.0
993,111.52,79.47,125.38,922.0
994,118.42,54.31,120.51,923.0
995,111.91,128.61,4.65,924.0
996,71.09,98.2,20.61,925.0
997,49.38,51.67,79.96,435.0
998,139.26,85.93,29.5,926.0
999,57.02,128.86,131.13,927.0
1000,107.64,8.98,21.46,928.0
1001,113.01,50.91,94.15,929.0
1002,74.56,11.94,63.55,930.0
1003,74.63,115.61,55.06,931.0
1004,65.36,44.69,36.22,932.0
1005,60.92,69.79,38.92,933.0
1006,76.06,59.56,14.1,159.0
1007,108.91,43.29,106.06,934.0
1008,52.98,124.83,137.73,188.0
1009,109.19,31.18,26.73,935.0
1010,55.16,9.67,102.99,936.0
1011,1.55,80.77,85.19,937.0
1012,22.01,82.37,58.65,938.0
1013,73.27,34.52,85.74,939.0
1014,126.72,124.62,24.87,408.0
1015,56.46,73.32,55.35,940.0
1016,1.7,118.05,16.44,941.0
1017,4.3,102.78,26.27,942.0
1018,87.57,60.15,10.55,230.0
1019,137.58,44.41,13.0,943.0
1020,59.23,132.05,120.76,944.0
1021,75.47,96.63,93.52,348.0
1022,60.01,127.17,118.45,945.0
1023,110.27,118.39,89.89,946.0
1024,79.89,127.8,92.29,92.0
1025,83.67,69.61,37.59,947.0
1026,104.9,91.97,36.62,948.0
1027,117.28,104.69,7.35,949.0
1028,3.89,75.33,0.7,950.0
1029,26.12,67.46,115.86,20.0
1030,109.76,79.18,91.72,951.0
1031,47.04,13.79,86.88,952.0
1032,39.46,10.34,84.09,953.0
1033,136.98,2.17,23.92,954.0
1034,50.39,86.24,113.11,955.0
1035,39.31,102.13,127.91,956.0
1036,124.84,63.67,48.99,957.0
1037,67.72,76.4,114.3,958.0
1038,56.9,44.46,17.71,959.0
1039,39.85,53.6,37.52,960.0
1040,119.06,56.87,83.86,961.0
1041,39.14,66.73,49.93,962.0
1042,33.99,50.37,87.15,963.0
1043,29.02,41.35,0.75,964.0
1044,74.17,107.47,94.68,674.0
1045,126.78,68.57,76.06,965.0
1046,93.34,85.97,75.65,966.0
1047,63.64,68.2,74.71,967.0
1048,57.98,80.07,84.38,968.0
1049,54.28,107.59,123.81,969.0
1050,31.68,26.41,126.82,970.0
1051,121.88,107.67,21.62,971.0
1052,61.03,63.23,60.31,972.0
1053,54.21,86.37,34.04,363.0
1054,14.45,78.98,39.29,126.0
1055,138.85,3.46,82.77,973.0
1056,52.48,123.18,139.58,188.0
1057,118.08,140.88,91.46,974.0
1058,8.5,88.29,77.58,975.0
1059,72.2,77.48,30.6,976.0
1060,6.41,57.64,53.21,901.0
1061,82.79,122.83,30.56,977.0
1062,80.39,135.92,25.14,978.0
1063,63.93,133.98,45.39,979.0
1064,107.49,62.42,99.38,980.0
1065,112.2,54.46,3.51,981.0
1066,64.02,132.58,91.97,982.0
1067,102.36,136.38,66.37,983.0
1068,86.47,124.32,35.39,984.0
1069,69.38,57.26,52.13,162.0
1070,93.09,119.25,18.29,985.0
1071,108.75,109.1,69.57,986.0
1072,98.88,99.41,24.06,987.0
1073,124.27,61.46,53.25,988.0
1074,7.47,42.5,6.39,97.0
1075,45.87,100.34,83.42,989.0
1076,94.78,134.42,99.42,990.0
1077,59.05,124.63,76.12,991.0
1078,95.17,92.11,122.49,992.0
1079,74.02,129.5,57.97,993.0
1080,32.83,67.8,115.9,994.0
1081,139.96,78.2,32.81,995.0
1082,17.3,14.33,7.63,996.0
1083,72.78,77.79,18.5,997.0
1084,12.51,110.95,15.67,998.0
1085,42.87,138.29,20.13,999.0
1086,50.46,15.14,102.83,1000.0
1087,24.18,0.52,80.12,1001.0
1088,108.24,112.9,31.63,1002.0
1089,65.02,78.97,101.19,1003.0
1090,140.05,21.26,39.95,1004.0
1091,72.12,58.79,11.17,433.0
1092,39.43,138.64,82.32,1005.0
1093,130.74,59.95,62.29,1006.0
1094,27.87,69.37,72.81,1007.0
1095,11.18,68.62,51.62,1008.0
1096,99.34,33.13,103.17,83.0
1097,58.67,124.4,123.95,252.0
1098,34.12,122.37,22.43,1009.0
1099,136.76,95.41,127.63,1010.0
1100,36.57,41.27,109.57,1011.0
1101,37.71,102.01,122.5,1012.0
1102,123.55,84.27,69.53,1013.0
1103,53.61,59.35,23.83,1014.0
1104,46.04,118.01,45.5,1015.0
1105,137.02,40.07,35.3,1016.0
1106,126.48,125.48,22.97,408.0
1107,115.9,37.61,102.45,1017.0
1108,119.45,84.43,85.7,830.0
1109,126.69,68.49,76.09,965.0
1110,95.41,35.16,12.85,1018.0
1111,28.65,5.31,91.09,1019.0
1112,38.08,28.32,52.3,1020.0
1113,25.57,54.25,26.03,1021.0
1114,65.73,133.43,0.2,1022.0
1115,81.28,127.47,44.51,1023.0
1116,71.32,79.29,27.22,1024.0
1117,88.61,44.76,68.02,1025.0
1118,64.53,108.8,120.15,716.0
1119,137.11,41.64,96.65,1026.0
1120,3.17,91.41,71.23,1027.0
1121,84.9,11.44,131.88,1028.0
1122,32.53,64.51,48.93,1029.0
1123,81.05,59.45,29.03,1030.0
1124,55.57,0.59,132.39,1031.0
1125,136.4,59.94,57.68,1032.0
1126,38.01,35.56,38.8,1033.0
1127,122.19,139.72,67.73,1034.0
1128,105.18,82.98,100.52,1035.0
1129,134.66,131.11,125.6,1036.0
1130,129.33,89.76,10.47,1037.0
1131,94.4,38.23,124.57,1038.0
1132,35.16,118.57,19.73,1039.0
1133,86.25,89.46,11.9,1040.0
1134,115.02,0.78,64.01,1041.0
1135,22.69,19.36,33.38,1042.0
1136,102.06,57.83,99.58,1043.0
1137,120.9,97.33,81.77,82.0
1138,101.92,82.05,27.21,1044.0
1139,14.56,110.56,77.42,1045.0
1140,37.98,93.25,91.88,1046.0
1141,115.13,52.45,8.05,1047.0
1142,68.61,133.95,34.6,441.0
1143,46.37,51.53,65.3,1048.0
1144,53.1,116.59,1.68,1049.0
1145,124.34,113.91,24.01,1050.0
1146,59.98,103.73,31.61,1051.0
1147,46.53,46.02,48.7,1052.0
1148,96.01,84.15,65.48,1053.0
1149,101.82,137.47,18.44,1054.0
1150,51.94,77.19,20.53,292.0
1151,28.16,112.47,59.97,1055.0
1152,57.69,58.28,105.9,1056.0
1153,20.18,4.48,77.8,1057.0
1154,137.04,22.98,95.72,1058.0
1155,11.76,65.69,53.0,1059.0
1156,137.81,66.49,78.67,1060.0
1157,135.95,31.62,93.26,1061.0
1158,56.23,48.3,91.63,1062.0
1159,112.17,9.24,19.01,1063.0
1160,83.46,51.92,65.21,545.0
1161,117.11,13.76,76.62,1064.0
1162,3.25,52.97,139.14,1065.0
1163,79.79,55.15,18.8,1066.0
1164,54.47,7.62,123.46,194.0
1165,80.0,37.43,50.05,1067.0
1166,88.26,51.98,72.87,1068.0
1167,90.15,115.29,88.97,1069.0
1168,22.51,29.29,101.81,1070.0
1169,71.26,71.82,10.31,629.0
1170,13.59,30.3,12.65,1071.0
1171,23.89,8.55,126.37,1072.0
1172,84.45,120.59,85.02,26.0
1173,25.41,74.88,38.75,1073.0
1174,79.04,92.88,105.75,144.0
1175,112.17,94.3,101.84,1074.0
1176,69.98,39.33,95.44,1075.0
1177,112.56,80.39,35.13,1076.0
1178,72.05,39.86,22.92,1077.0
1179,42.62,55.89,6.61,1078.0
1180,62.44,140.44,93.12,1079.0
1181,94.68,8.3,134.15,1080.0
1182,138.81,71.19,65.82,1081.0
1183,126.91,86.75,132.95,1082.0
1184,140.1,140.45,21.23,1083.0
1185,85.41,39.63,45.76,1084.0
1186,78.29,93.66,23.71,1085.0
1187,14.34,6.97,46.47,1086.0
1188,125.65,51.5,137.0,1087.0
1189,77.37,64.58,43.62,1088.0
1190,41.78,86.97,14.87,1089.0
1191,124.09,133.68,23.6,250.0
1192,0.22,53.28,120.07,1090.0
1193,112.67,91.98,137.76,1091.0
1194,50.03,67.81,1.48,1092.0
1195,77.81,73.87,104.48,1093.0
1196,123.51,97.77,81.81,1094.0
1197,89.34,63.58,35.78,1095.0
1198,123.24,85.23,61.36,120.0
1199,134.25,54.65,124.45,1096.0
1200,11.87,37.4,27.23,1097.0
1201,99.47,35.62,103.84,1098.0
1202,69.62,137.89,45.48,1099.0
1203,13.17,93.1,87.35,1100.0
1204,53.54,9.13,52.61,1101.0
1205,25.1,107.21,25.42,1102.0
1206,125.0,83.75,63.55,1103.0
1207,107.34,42.06,56.13,1104.0
1208,136.06,60.42,111.92,1105.0
1209,109.65,6.28,111.43,1106.0
1210,19.98,96.08,132.59,1107.0
1211,131.05,102.52,113.52,1108.0
1212,12.47,44.82,12.63,1109.0
1213,88.98,96.73,121.13,1110.0
1214,96.85,35.4,111.84,1111.0
1215,56.29,117.71,91.63,1112.0
1216,124.74,70.76,99.88,1113.0
1217,56.46,8.25,43.52,1114.0
1218,42.28,1.7,114.07,1115.0
1219,48.98,79.94,73.38,1116.0
1220,107.87,108.01,75.57,31.0
1221,62.85,123.14,117.1,1117.0
1222,74.17,2.16,60.82,1118.0
1223,60.09,18.1,55.29,1119.0
1224,99.71,38.9,19.41,1120.0
1225,32.93,139.98,70.85,1121.0
1226,8.0,117.36,18.35,1122.0
1227,34.34,43.6,2.65,1123.0
1228,74.42,51.49,130.2,1124.0
1229,122.0,44.4,29.84,1125.0
1230,12.89,61.38,53.02,746.0
1231,25.72,68.02,116.77,20.0
1232,70.44,103.16,75.2,1126.0
1233,9.85,42.6,12.82,1127.0
1234,42.78,75.53,24.07,1128.0
1235,137.34,103.08,22.54,1129.0
1236,41.68,114.92,135.52,1130.0
1237,63.05,120.41,110.33,1131.0
1238,100.11,63.03,2.79,1132.0
1239,63.55,23.65,54.65,1133.0
1240,62.79,104.94,53.8,1134.0
1241,10.07,3.96,100.99,1135.0
1242,120.41,130.61,112.56,1136.0
1243,61.54,140.93,56.15,1137.0
1244,56.44,26.32,106.72,1138.0
1245,12.06,4.87,73.72,1139.0
1246,61.2,41.37,13.02,460.0
1247,2.13,0.97,77.94,1140.0
1248,59.47,88.34,132.87,1141.0
1249,16.78,32.05,101.09,1142.0
1250,97.02,124.02,19.26,1143.0
1251,23.89,60.17,132.38,1144.0
1252,100.2,28.1,29.26,1145.0
1253,37.76,56.1,36.32,1146.0
1254,75.84,108.09,20.59,1147.0
1255,97.21,6.52,20.77,1148.0
1256,77.37,134.12,79.34,1149.0
1257,30.04,0.33,25.26,1150.0
1258,135.96,107.26,58.07,1151.0
1259,26.75,88.88,140.0,1152.0
1260,46.13,63.84,81.01,1153.0
1261,49.11,79.25,68.32,1154.0
1262,132.22,32.7,39.28,1155.0
1263,61.38,17.24,120.54,1156.0
1264,32.91,29.99,15.82,1157.0
1265,28.63,1.86,32.42,1158.0
1266,86.43,88.69,12.55,1040.0
1267,16.97,12.81,35.77,1159.0
1268,38.05,109.15,15.2,1160.0
1269,130.23,126.88,49.22,1161.0
1270,44.96,95.25,92.41,1162.0
1271,120.12,84.4,85.94,830.0
1272,1.67,94.87,14.5,1163.0
1273,22.48,52.03,124.33,1164.0
1274,97.97,39.16,118.08,1165.0
1275,68.3,136.05,72.76,146.0
1276,137.97,115.78,118.37,1166.0
1277,64.15,108.96,120.31,716.0
1278,73.32,96.22,18.32,1167.0
1279,82.52,89.31,73.42,1168.0
1280,33.54,25.79,73.96,1169.0
1281,23.87,73.6,125.21,364.0
1282,91.47,115.19,79.86,1170.0
1283,88.93,74.7,126.85,1171.0
1284,51.91,76.51,19.73,292.0
1285,93.69,139.45,46.93,1172.0
1286,120.44,102.87,11.12,1173.0
1287,6.73,101.2,4.8,1174.0
1288,56.82,137.59,126.73,1175.0
1289,11.42,60.91,0.83,1176.0
1290,117.41,100.44,46.15,1177.0
1291,53.85,21.86,95.48,1178.0
1292,100.71,92.35,40.66,1179.0
1293,106.86,125.08,112.06,1180.0
1294,15.95,58.28,121.02,1181.0
1295,129.16,98.91,124.27,1182.0
1296,52.11,106.1,59.17,1183.0
1297,124.94,105.3,24.49,1184.0
1298,40.88,66.42,141.18,1185.0
1299,24.67,36.15,112.12,1186.0
1300,114.88,56.51,130.07,1187.0
1301,4.2,46.88,25.95,1188.0
1302,45.63,74.49,74.39,1189.0
1303,106.62,54.29,136.17,255.0
1304,69.73,104.39,30.44,1190.0
1305,102.08,109.11,80.86,1191.0
1306,20.04,121.01,128.31,1192.0
1307,101.65,130.51,14.07,418.0
1308,37.47,138.59,60.26,1193.0
1309,123.28,78.13,38.3,1194.0
1310,27.41,69.26,67.54,1195.0
1311,90.74,112.24,9.59,1196.0
1312,115.99,129.46,16.54,1197.0
1313,112.29,133.8,12.42,1198.0
1314,87.57,60.65,10.31,230.0
1315,30.02,14.78,100.19,1199.0
1316,76.12,97.94,93.66,348.0
1317,45.5,24.33,63.52,1200.0
1318,91.16,115.89,81.15,1201.0
1319,63.51,12.88,62.2,1202.0
1320,62.96,67.25,57.9,1203.0
1321,57.63,112.99,128.85,529.0
1322,133.41,92.54,9.61,1204.0
1323,103.06,7.94,88.78,1205.0
1324,15.48,95.23,40.23,1206.0
1325,12.5,53.2,108.28,1207.0
1326,51.87,17.59,7.16,446.0
1327,28.96,78.39,111.59,1208.0
1328,137.91,18.96,127.13,1209.0
1329,29.49,67.4,32.6,711.0
1330,29.74,67.2,119.57,1210.0
1331,65.51,122.2,114.72,1211.0
1332,95.72,39.16,102.02,1212.0
1333,61.32,73.11,136.57,1213.0
1334,139.21,71.79,138.66,1214.0
1335,79.22,90.69,107.97,1215.0
1336,24.68,101.44,33.06,1216.0
1337,127.89,41.67,74.25,1217.0
1338,99.91,22.76,25.05,1218.0
1339,69.88,108.13,104.63,788.0
1340,98.52,14.18,20.74,1219.0
1341,98.86,31.86,103.46,83.0
1342,65.69,116.46,9.65,1220.0
1343,15.0,107.37,77.02,1221.0
1344,107.79,54.72,131.28,1222.0
1345,57.78,59.73,135.34,1223.0
1346,112.98,52.65,7.02,306.0
1347,103.18,11.92,134.71,1224.0
1348,25.34,118.51,135.16,1225.0
1349,73.05,88.69,10.14,1226.0
1350,84.03,58.43,32.78,1227.0
1351,80.19,52.65,127.78,462.0
1352,103.86,131.53,30.44,1228.0
1353,22.98,118.98,138.56,1229.0
1354,36.37,70.75,137.7,1230.0
1355,106.95,117.68,15.84,540.0
1356,138.5,122.96,108.07,1231.0
1357,131.09,75.25,126.75,1232.0
1358,62.38,106.3,126.38,210.0
1359,136.11,124.25,109.96,1233.0
1360,69.4,12.22,37.48,1234.0
1361,31.87,140.6,70.47,1121.0
1362,11.41,61.28,125.58,1235.0
1363,114.81,83.76,22.67,1236.0
1364,53.96,11.59,135.93,1237.0
1365,107.39,1.11,0.14,1238.0
1366,84.55,127.79,88.39,1239.0
1367,62.12,126.48,111.69,1240.0
1368,57.76,113.34,128.87,529.0
1369,46.66,6.19,13.88,1241.0
1370,99.14,34.22,43.37,1242.0
1371,29.96,55.59,35.88,1243.0
1372,32.16,53.44,133.55,1244.0
1373,120.09,48.75,20.89,62.0
1374,11.57,92.8,109.39,1245.0
1375,52.13,92.82,56.41,1246.0
1376,27.25,20.16,26.97,1247.0
1377,37.41,43.47,81.61,1248.0
1378,51.84,122.58,5.11,1249.0
1379,112.78,116.96,129.31,1250.0
1380,50.99,56.4,49.22,1251.0
1381,12.34,52.83,109.09,1207.0
1382,79.28,139.05,25.79,1252.0
1383,52.18,107.9,5.43,1253.0
1384,37.7,70.33,35.24,1254.0
1385,61.36,112.56,128.46,1255.0
1386,42.36,38.34,36.83,1256.0
1387,60.92,72.28,39.66,1257.0
1388,6.81,30.17,29.88,1258.0
1389,119.37,84.24,85.8,830.0
1390,124.84,119.21,121.61,1259.0
1391,64.7,88.27,2.83,1260.0
1392,108.21,140.17,138.48,1261.0
1393,13.14,74.82,106.29,1262.0
1394,67.11,32.34,131.51,1263.0
1395,8.55,7.58,58.54,1264.0
1396,90.46,133.7,92.4,1265.0
1397,20.44,24.07,101.18,1266.0
1398,21.45,119.06,41.62,1267.0
1399,100.76,50.55,23.89,1268.0
1400,72.38,8.75,93.72,1269.0
1401,95.72,89.31,126.17,1270.0
1402,67.63,80.69,100.23,1271.0
1403,68.69,2.43,27.44,760.0
1404,9.35,46.12,107.12,734.0
1405,57.87,42.41,86.11,1272.0
1406,35.97,121.72,140.93,1273.0
1407,131.25,120.81,67.09,1274.0
1408,136.91,120.75,16.31,1275.0
1409,58.3,43.8,75.89,125.0
1410,12.82,6.17,45.88,280.0
1411,128.65,80.62,61.37,1276.0
1412,88.44,8.38,128.08,1277.0
1413,21.45,108.63,56.16,1278.0
1414,125.99,0.69,22.35,1279.0
1415,48.92,31.81,40.84,1280.0
1416,60.05,43.95,129.84,1281.0
1417,26.45,88.95,140.35,1152.0
1418,106.8,116.29,60.66,1282.0
1419,75.28,131.07,92.74,1283.0
1420,110.12,78.35,63.11,1284.0
1421,65.67,5.26,74.25,1285.0
1422,114.38,79.54,57.99,1286.0
1423,102.68,139.12,137.82,1287.0
1424,38.65,75.13,92.26,340.0
1425,8.79,96.85,43.77,1288.0
1426,15.24,84.32,80.72,1289.0
1427,17.76,113.63,113.23,1290.0
1428,101.81,25.89,101.73,1291.0
1429,78.6,91.86,108.86,1292.0
1430,8.42,68.38,138.73,1293.0
1431,115.9,122.53,12.29,1294.0
1432,87.28,56.66,34.76,1295.0
1433,125.62,130.06,68.26,1296.0
1434,132.0,71.63,69.4,1297.0
1435,133.0,56.72,24.48,1298.0
1436,9.04,127.94,20.0,1299.0
1437,62.57,96.63,77.01,1300.0
1438,59.57,58.08,140.39,1301.0
1439,74.73,99.83,68.79,298.0
1440,6.98,73.11,45.12,1302.0
1441,108.29,99.04,84.47,1303.0
1442,40.6,35.1,31.1,42.0
1443,17.31,26.83,33.47,1304.0
1444,105.5,53.89,136.85,255.0
1445,79.32,42.05,114.04,1305.0
1446,137.84,74.92,29.94,1306.0
1447,114.19,45.68,29.76,568.0
1448,65.3,34.59,81.37,1307.0
1449,139.33,101.77,8.92,333.0
1450,92.49,54.65,17.2,1308.0
1451,12.41,39.22,106.17,1309.0
1452,70.55,109.99,97.63,1310.0
1453,45.54,139.66,80.14,1311.0
1454,79.77,90.17,14.45,1312.0
1455,62.09,81.03,62.22,1313.0
1456,129.01,21.3,95.42,1314.0
1457,104.89,82.89,73.62,1315.0
1458,43.61,67.45,0.16,1316.0
1459,120.43,5.42,86.57,1317.0
1460,138.25,102.54,8.09,333.0
1461,87.96,126.38,88.45,1318.0
1462,51.69,97.81,46.99,1319.0
1463,45.84,87.7,80.41,1320.0
1464,36.09,126.27,106.13,1321.0
1465,4.72,97.16,26.32,1322.0
1466,106.39,78.67,81.62,1323.0
1467,83.27,85.59,34.27,1324.0
1468,56.66,71.57,62.75,1325.0
1469,21.15,1.69,56.24,1326.0
1470,116.34,122.77,26.31,1327.0
1471,35.95,130.36,139.3,1328.0
1472,126.26,62.41,74.19,1329.0
1473,110.76,23.97,102.29,1330.0
1474,17.04,109.71,136.21,1331.0
1475,53.47,82.15,23.38,1332.0
1476,105.49,39.04,95.46,1333.0
1477,64.86,109.54,85.27,1334.0
1478,74.98,105.14,94.22,1335.0
1479,58.47,112.0,128.67,529.0
1480,21.96,13.39,27.23,1336.0
1481,25.79,20.16,101.72,1337.0
1482,44.8,133.62,52.17,1338.0
1483,133.75,58.65,3.04,1339.0
1484,87.41,128.05,88.73,1340.0
1485,19.93,54.81,47.65,1341.0
1486,77.42,128.98,39.59,1342.0
1487,134.41,56.96,33.75,1343.0
1488,139.85,131.33,37.2,1344.0
1489,96.19,94.1,68.13,1345.0
1490,96.5,131.77,101.82,1346.0
1491,49.31,59.53,40.75,1347.0
1492,86.23,96.38,109.37,1348.0
1493,117.71,29.71,140.39,1349.0
1494,57.14,43.22,75.65,125.0
1495,114.66,130.57,15.37,1350.0
1496,63.91,62.53,107.77,1351.0
1497,119.67,66.55,99.96,1352.0
1498,122.87,69.49,101.16,1353.0
1499,42.65,82.46,105.0,1354.0
1500,104.44,21.25,101.6,1355.0
1501,6.26,41.08,109.35,1356.0
1502,121.08,133.65,137.88,1357.0
1503,122.86,13.17,12.96,1358.0
